author,title,description,url,publishedAt,content
Ethan Gach,Fans Are Desperate For A Zelda: Ocarina Of Time Remake Nintendo Direct As Price And Pre-Order Rumors Swirl,Also: that mobile version of Final Fantasy 14 has been canceled,https://kotaku.com/fans-are-desperate-for-a-zelda-ocarina-of-time-remake-nintendo-direct-as-price-and-pre-order-rumors-swirl-2000717069,2026-07-17T17:00:07Z,When will Nintendo spill the beans on The Legend of Zelda: Ocarina of Time (2026)? Will we really get that Star Wars: Knights of the Old Republic remake in 2028? And why is Square Enix nuking its Fin… [+6052 chars]
Rain Noe,A Wearable Hands-Free Action Camera with Live Previewing,"This MusicCam Pro is a set of waterproof bone-conducting headphones with a built-in 4K camera. Created by Chinese startup VibeLens, this is the second generation of this product, the first (a 2K version) having been Kickstarted last year. Aimed at content cre…",https://www.core77.com/posts/144695/A-Wearable-Hands-Free-Action-Camera-with-Live-Previewing,2026-07-10T13:00:00Z,"This MusicCam Pro is a set of waterproof bone-conducting headphones with a built-in 4K camera. Created by Chinese startup VibeLens, this is the second generation of this product, the first (a 2K vers… [+710 chars]"
Caolán Magee,Why is the US attacking southern Iran’s civilian infrastructure?,Analysts say the goals range from targeting Iran's supply lines to curbing its influence in the Strait of Hormuz.,https://www.aljazeera.com/news/2026/7/17/why-is-the-us-attacking-southern-irans-civilian-infrastructure,2026-07-17T11:26:39Z,"The United States has expanded its military campaign against Iran, with Tehran accusing Washington of striking civilian infrastructure as US forces carried out a sixth consecutive night of attacks.
… [+11093 chars]"
Ben Shimkus,Tesla's newest set of wheels is a $225 bike for toddlers,Tesla's $225 Balance Bike is the latest gear aimed at young customers. It's priced like other high-end two-wheelers.,https://www.businessinsider.com/teslas-balance-bike-toddlers-elon-musk-2026-7#article,2026-07-17T16:22:44Z,"Tesla is launching a bike that's ""suitable for children 2-5 years old.""Tesla
<ul><li>Tesla launched the Balance Bike for Kids on Thursday.</li><li>The $225 pedal-less bike is already out of stock, a… [+2393 chars]"
Yves Smith,Iran War: Jordan Strike Shows Iran Intensifying War to Exhaust US Economy and Military; Trump Takes Bait by Retaliating,Today's Iran war news: Iran is trying to deke Trump into more energy and munitions depleting action. He seems to be falling into the trap.,https://www.nakedcapitalism.com/2026/07/iran-war-jordan-strike-shows-iran-intensifying-war-to-exhaust-us-economy-and-military-trump-takes-bait-by-retaliating.html,2026-07-30T09:15:13Z,"[Yves here. Today we also have an important post by Rob Urie that starts with an important discussion of the Iran war, including discussion of fresh developments. So please read today’s update in con… [+20181 chars]"
"Fernando Cervantes Jr., USA TODAY","Trump sees approval rating boost amid unpopular Iran war, poll shows",Trump's slight improvement in the polls came as the same Reuters/Ipsos poll found that only 33% of all Americans said they approve of the war on Iran.,https://www.usatoday.com/story/news/politics/2026/07/27/trump-approval-rating-iran-war-poll/91069947007/,2026-07-27T23:35:40Z,"President Donald Trump's approval rating saw a slight uptick in a new Reuters/Ipsos poll released July 27, though the survey also found that only one in three Americans supports the ongoing war in Ir… [+3085 chars]"
RT,India summons Russian diplomat after 4 sailors killed in Odessa port attack,New Delhi condemned the strike on the commercial vessel MV Golden Leo and urged Moscow to prevent attacks on civilian shipping,https://www.rt.com/india/643282-india-summons-russian-diplomat/,2026-07-21T09:29:55Z,"India has summoned Russia’s chargé d’affaires after an attack in the Ukrainian port of Odessa left four Indian sailors dead.
Vladimir Ladanov was summoned to hear India’s grave concerns and unequivo… [+1682 chars]"
,"Despite WestJet wind-down plans, a strike isn't a sure bet, but the clock is ticking","WestJet, Canada's second-largest airline, is preparing to wind-down operations ahead of a potential strike or lockout by its flight attendants. But an agreement to gradually halt operations doesn't mean the company is guaranteed to go through a labour dispute…",https://www.cbc.ca/news/business/westjet-winddown-strike-9.7289209,2026-07-29T18:35:35Z,"WestJet, Canada's second-largest airline, is preparing to wind down operations ahead of a potential strike or lockout by its flight attendants. 
But an agreement to gradually halt operations doesn't… [+5089 chars]"
"Zac Anderson and Bart Jansen, USA TODAY",'We will kill you.' Iran defiant as Trump moves to 'smack them.',"The U.S. military launched strikes in Iran July 29, with Trump saying he wanted to hit them ""very hard"" and ""smack them a little bit.""",https://www.usatoday.com/story/news/world/2026/07/30/iran-war-tehran-trump-military-strikes-hormuz-saudi/91106384007/,2026-07-30T18:08:48Z,President Donald Trump and Iranian leaders are ratcheting up bellicose messages for each other as hostilities resume and the war appears perched to blow into a regional conflict with Tehran's continu… [+6036 chars]
Seth Godin,The Builder’s Creed,"A hundred and fifteen years ago, Christian Larson wrote one of the first popular self-help manifestos. The Optimist’s Creed argued that it was a choice, and a useful promise. Not to promise the world, or the boss, or the market. To promise ourselves. Optimism…",https://seths.blog/2026/07/the-builders-creed/,2026-07-07T09:03:00Z,"A hundred and fifteen years ago, Christian Larson wrote one of the first popular self-help manifestos. The Optimist’s Creed argued that it was a choice, and a useful promise. Not to promise the world… [+4341 chars]"
"Alisha Ebrahimji, Alaa Elassar, CNN","A teen, a fiancé and a ‘fearless’ father of 2 are among the service members killed or missing in the Iran war","Tyler James Feehan’s greatest adventures awaited on the other side of his deployment: getting married, earning an MBA and finishing law school, his loved one...",https://www.cnn.com/us/us-military-deaths-iran-war,2026-07-25T02:48:25Z,"Tyler James Feehan found a way to live life to the fullest, but some of his greatest adventures awaited him on the other side of his deployment: getting married, graduating with an MBA and finishing … [+27247 chars]"
"Jake Kwon, Leehyun Choi and Hosu Lee",'It eats away at my body': The human cost of S Korea's ultra-convenient overnight deliveries,"Night-time deliveries are ubiquitous in hyper-connected Korea, stirring a debate about working conditions.",https://www.bbc.com/news/articles/cq6dgz7e4m8o?xtor=AL-72-%5Bpartner%5D-%5Byahoo.north.america%5D-%5Bheadline%5D-%5Bnews%5D-%5Bbizdev%5D-%5Bisapi%5D,2026-07-24T22:03:54Z,"A week before her son died Park Mi-suk asked him to quit his job.
For more than a year, the 27-year-old had been working overnight shifts at a warehouse for the country's largest online retailer, Co… [+10465 chars]"
Shola Lawal,US strikes Iran for second night – is the peace process all over now?,"Neither side has officially called off the interim peace agreement, despite the escalation.",https://www.aljazeera.com/news/2026/7/9/us-strikes-iran-for-second-night-is-the-peace-process-all-over-now,2026-07-09T10:49:40Z,"A second and bigger barrage of air attacks by the United States has hit Iran in two days, as fragile peace talks between the two countries appear at risk of collapsing.
The US attacked several parts… [+12080 chars]"
Ethan Gach,Capcom’s On An Epic Win Streak And The Numbers Are Backing It Up,The Japanese publisher keeps posting Ws and it's translating into selling more games,https://kotaku.com/capcoms-on-an-epic-win-streak-and-the-numbers-are-backing-it-up-2000719764,2026-07-28T14:30:21Z,Some publishers release good games that sell poorly. Some publishers release bad games that sell surprisingly well. Capcom is currently in the rarified position of shipping games that are both very g… [+1843 chars]
tDames,DJI Osmo Action 5 Pro 4K Action Camera Essential Combo $288 + Free S&H,"Smart Fly Gear via Amazon has DJI Osmo Action 5 Pro 4K Action Camera Essential Combo w/ 47GB Built-in Storage (6937224107939) on sale for $288. Shipping is free.

Thanks to Deal Hunter tDames for sh",https://slickdeals.net/f/19728996-dji-osmo-action-5-pro-essential-combo-4k-120fps-waterproof-action-camera-w-1-1-3-sensor-47gb-built-in-storage-288-00-free-shipping,2026-07-07T00:04:37Z,"This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]"
Black Forest Labs,Flux 3 X Mimic: The Next Generation of Video-Action Models,"FLUX 3 is running robots. Built with mimic and deployed at Audi, FLUX-mimic shows content creation and physical AI share one foundation: a model that understands the world.",https://bfl.ai/blog/flux-3-mimic,2026-07-24T09:31:48Z,"An early version of FLUX 3, our new multimodal foundation model, is now running on robots. We gave mimic robotics early access to FLUX.3. Their strength in robot learning and deployment, combined wit… [+13327 chars]"
"David Hambling, Senior Contributor, 
 David Hambling, Senior Contributor
 https://www.forbes.com/sites/davidhambling/",Ukraine Destroys Road And Rail Bridges To Cut Russian Supply Lines,"Ukraine is now destroying bridges vital to Russia's logistics using drones and mini cruise missiles, in an unprecedented and rapidly expanding campaign .",https://www.forbes.com/sites/davidhambling/2026/07/03/ukraine-destroys-road-and-rail-bridges-to-cut-russian-supply-lines/,2026-07-03T09:14:07Z,"The destroyed road bridge at Hranitne, reportedly the work of Ukrainian drones 
Russian MoD via X
Ukraine ramped up its Logistics lockdown in June with a new tactic: destroying road and railway bri… [+7177 chars]"
,Kuwaiti worker killed as U.S.-Iran conflict widens,"An Iranian strike hit a Chinese firm's building in northern Kuwait Thursday morning, severely damaging the structure and killing a worker, Kuwait's military said, hours after Jordan's air defences shot down five missiles launched from Iran.",https://www.cbc.ca/news/world/iran-war-us-saudi-iraq-9.7290235,2026-07-30T10:52:15Z,"The United States and Iran each fired barrages of missiles Thursday, as the pattern of back-and-forth strikes took hold again and hope dimmed for any quick resolution to the war.
An Iranian strike h… [+5320 chars]"
